file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_1 30 31 32
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_10 33 35 36
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_11 21 22 24
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_12 34 36 38
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_13 22 22 24
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_14 20 21 22
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_15 34 35 35
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_16 30 33 34
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_17 33 34 34
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_18 33 35 36
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_19 30 32 34
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_2 25 28 29
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_3 28 30 30
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_4 27 29 32
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_5 28 30 32
../data/random_experiments_paper/n_25/set_3/triangulation/t_0 ../data/random_experiments_paper/n_25/set_3/triangulation/t_6 32 37 39
