file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_1 18 20 21
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_10 11 11 11
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_11 9 9 9
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_12 12 13 13
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_13 10 10 10
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_14 8 8 8
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_15 14 14 15
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_16 16 17 17
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_17 17 18 19
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_18 20 24 25
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 15 15 17
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 18 20 21
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 15 16 16
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 13 13 13
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 11 11 11
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 13 13 13
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 15 17 17
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 15 16 18
../data/random_experiments_paper/n_15/set_2/triangulation/t_0 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 20 23 24
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_10 14 16 16
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_11 16 16 16
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_12 11 12 13
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_13 16 19 21
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_14 17 19 20
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_15 15 17 17
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_16 10 10 10
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_17 13 13 13
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_18 7 8 8
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 16 16 17
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 10 10 10
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 12 12 12
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 14 16 16
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 18 21 21
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 14 18 19
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 9 10 10
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 13 13 14
../data/random_experiments_paper/n_15/set_2/triangulation/t_1 ../data/random_experiments_paper/n_15/set_2/triangulation/t_9 7 7 7
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_11 14 14 14
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_12 14 15 15
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_13 11 11 11
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_14 10 10 10
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_15 16 17 17
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_16 15 16 16
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_17 15 17 17
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_18 18 23 23
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_19 15 16 16
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_2 12 14 14
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_3 16 17 17
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_4 12 12 13
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_5 16 16 16
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_6 13 13 13
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_7 15 18 18
../data/random_experiments_paper/n_15/set_2/triangulation/t_10 ../data/random_experiments_paper/n_15/set_2/triangulation/t_8 14 14 15
