file1 file2 flip heuristic runtime closed open
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_1 42 42 0 -1 1
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_10 -46 46 300000 3336073 66568194
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_11 37 37 0 -1 1
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_12 -48 47 300000 3334582 69590504
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_13 -38 38 300000 3622780 69962608
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_14 -46 46 300000 3420747 67621258
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_15 35 34 43700 527048 11293418
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_16 -48 47 300000 3193605 59257985
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_17 -50 50 300000 3343954 73541649
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_18 -51 51 300000 3219004 71277834
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_19 -56 56 300000 3273213 71091775
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_2 47 47 0 -1 1
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_3 35 35 0 -1 1
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_4 -45 44 300000 3201503 60447517
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_5 -51 50 300000 3221126 63073350
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_6 -53 52 300000 2582436 54047183
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_7 -45 45 300000 3314381 68103328
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_8 -52 50 300000 2619109 50617248
../data/random_experiments_paper/n_30/set_2/triangulation/t_0 ../data/random_experiments_paper/n_30/set_2/triangulation/t_9 37 36 110817 1353462 25932052
../data/random_experiments_paper/n_30/set_2/triangulation/t_1 ../data/random_experiments_paper/n_30/set_2/triangulation/t_10 -39 38 300000 3493779 66597600
