file1 file2 flip heuristic runtime closed open
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_1 27 27 0 0 0 0 0
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_10 27 25 501 10591 93237 9864 727
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_11 22 22 16 407 5632 396 11
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_12 29 28 354 9686 92215 6240 3446
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_13 27 27 0 28 395 13 15
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_14 28 26 264 6323 69893 4905 1418
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_15 30 30 0 0 0 0 0
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_16 29 27 713 26262 220492 7248 19014
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_17 24 24 0 0 0 0 0
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_18 32 32 0 0 0 0 0
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_19 22 22 0 0 0 0 0
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_2 21 21 5 130 1951 120 10
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_3 30 29 233 6089 51226 4772 1317
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_4 13 13 0 0 0 0 0
../data/random_experiments_paper/n_20/set_5/triangulation/t_0 ../data/random_experiments_paper/n_20/set_5/triangulation/t_5 28 28 0 0 0 0 0
