file1 file2 simple eppstein hanke 
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_1 22 24 24
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_10 15 16 17
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_11 9 9 9
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_12 18 18 18
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_13 18 18 18
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_14 15 15 15
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_15 18 19 19
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_16 16 16 16
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_17 6 6 6
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_18 15 16 16
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_19 21 21 22
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_2 14 14 14
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_3 11 11 11
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_4 14 14 14
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_5 18 18 18
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_6 13 13 13
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_7 14 14 14
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_8 6 6 6
../data/random_experiments_paper/n_15/set_3/triangulation/t_0 ../data/random_experiments_paper/n_15/set_3/triangulation/t_9 16 16 16
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_10 16 18 18
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_11 19 21 23
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_12 11 12 12
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_13 12 12 12
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_14 12 12 12
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_15 21 27 31
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_16 19 21 25
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_17 18 19 19
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_18 13 13 13
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_19 10 10 10
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_2 16 19 19
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_3 19 21 25
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_4 14 19 19
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_5 15 17 19
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_6 16 16 16
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_7 13 13 14
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_8 19 20 20
../data/random_experiments_paper/n_15/set_3/triangulation/t_1 ../data/random_experiments_paper/n_15/set_3/triangulation/t_9 14 14 14
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_11 13 13 13
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_12 9 10 10
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_13 18 19 20
../data/random_experiments_paper/n_15/set_3/triangulation/t_10 ../data/random_experiments_paper/n_15/set_3/triangulation/t_14 17 17 17
