file1 file2 flip runtime closed open 
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_1 14 78 22335 52239
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_10 11 19 5705 16036
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_11 17 241 68126 133605
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_12 16 296 80768 168556
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_13 17 243 67739 135950
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_14 15 98 27673 60792
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_15 13 56 15911 39213
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_16 13 59 16805 40964
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_17 6 0 266 1122
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_18 12 30 8411 22396
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 16 249 68878 141749
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 11 37 9839 29634
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 12 48 12954 35504
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 16 238 66832 133828
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 15 147 40586 89060
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 15 116 32501 70083
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 16 213 59542 123430
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 13 64 17685 43252
../data/random_experiments_paper/n_15/set_7/triangulation/t_0 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 14 131 35075 82059
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_10 11 22 6322 17624
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_11 17 301 86013 163076
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_12 12 57 16093 41885
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_13 11 20 6019 16376
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_14 17 278 78344 151025
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_15 11 21 6300 17468
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_16 11 25 7292 19996
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_17 11 25 7279 20123
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_18 14 107 29887 69147
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 13 68 19596 48070
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 11 35 9436 28511
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_3 11 31 8595 25425
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_4 6 1 323 1429
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_5 12 56 15910 39746
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_6 15 132 37841 80261
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_7 5 0 106 494
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_8 15 157 43926 95346
../data/random_experiments_paper/n_15/set_7/triangulation/t_1 ../data/random_experiments_paper/n_15/set_7/triangulation/t_9 13 75 20725 51735
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_11 17 328 88596 172319
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_12 15 186 49935 112425
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_13 14 83 22992 54605
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_14 12 30 8332 22296
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_15 9 7 2212 7311
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_16 11 31 8418 23565
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_17 9 7 1981 6542
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_18 11 31 8568 24065
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_19 17 416 110171 218084
../data/random_experiments_paper/n_15/set_7/triangulation/t_10 ../data/random_experiments_paper/n_15/set_7/triangulation/t_2 7 2 700 3192
