file1 file2 flip runtime closed open 
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_1 10 11 2935 8586
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_10 9 12 2884 9461
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_11 18 539 126664 224359
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_12 11 22 5463 14501
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_13 10 14 3513 10446
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_14 11 34 8243 23377
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_15 13 77 18988 45133
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_16 16 212 51488 102277
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_17 15 175 41992 86104
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_18 13 142 32624 80772
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_19 13 73 18544 42213
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_2 9 14 3528 11830
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_3 9 12 3235 9719
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_4 10 15 3862 11025
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_5 12 31 7665 19679
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_6 20 726 167870 276345
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_7 15 227 55203 113662
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_8 18 482 112720 203866
../data/random_experiments_paper/n_15/set_1/triangulation/t_0 ../data/random_experiments_paper/n_15/set_1/triangulation/t_9 20 789 179394 299939
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_10 8 4 1060 3864
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_11 20 639 148277 249294
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_12 13 50 12658 29461
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_13 7 1 474 1799
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_14 15 235 55216 118135
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_15 16 203 49734 100179
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_16 20 564 132822 226985
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_17 13 54 13565 31139
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_18 13 87 20245 52495
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_19 14 89 22628 48573
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_2 11 49 11785 31915
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_3 8 3 1025 3557
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_4 18 382 89192 166779
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_5 17 239 57715 108987
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_6 24 1561 338976 489997
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_7 15 194 47516 97178
../data/random_experiments_paper/n_15/set_1/triangulation/t_1 ../data/random_experiments_paper/n_15/set_1/triangulation/t_8 14 85 20976 45982
