file1 file2 flip runtime closed open 
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_1 15 203 50908 105181
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_10 17 319 80370 153884
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_11 18 499 123488 215143
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_12 19 687 167832 287048
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_13 11 25 6819 17757
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_14 17 356 90563 170758
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_15 11 32 8387 22553
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_16 13 122 30028 75795
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_17 20 634 153329 262318
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_18 15 185 46683 97251
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_19 20 1040 240210 390020
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_2 15 248 63705 130830
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_3 15 162 41628 88713
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_4 16 179 46408 94166
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_5 13 100 25637 62836
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_6 18 463 115893 208500
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_7 14 179 44791 99360
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_8 13 107 26761 64461
../data/random_experiments_paper/n_15/set_9/triangulation/t_0 ../data/random_experiments_paper/n_15/set_9/triangulation/t_9 18 458 115549 203188
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_10 8 5 1480 5113
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_11 16 258 64513 124122
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_12 8 5 1400 4960
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_13 13 84 21242 48522
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_14 13 83 20939 48227
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_15 10 25 6357 18052
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_16 11 41 10289 29054
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_17 11 29 7382 19132
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_18 13 96 23860 55256
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_19 11 30 7793 20328
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_2 11 41 10477 28346
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_3 4 0 50 311
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_4 17 423 103626 191318
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_5 11 36 9123 25338
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_6 16 298 73711 142265
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_7 12 92 22880 56200
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_8 10 27 6755 19622
../data/random_experiments_paper/n_15/set_9/triangulation/t_1 ../data/random_experiments_paper/n_15/set_9/triangulation/t_9 13 83 21073 47554
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_11 14 77 20124 45314
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_12 9 6 1775 5713
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_13 18 387 97119 177622
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_14 17 286 73212 139629
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_15 14 105 26712 61621
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_16 14 162 39180 94871
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_17 7 1 498 1809
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_18 12 44 11319 28907
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_19 12 33 8788 22736
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_2 15 196 50434 105621
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_3 12 32 8539 22656
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_4 20 640 157277 268407
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_5 15 187 47542 104657
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_6 14 114 29558 64294
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_7 13 75 18815 46749
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_8 8 3 1010 3918
../data/random_experiments_paper/n_15/set_9/triangulation/t_10 ../data/random_experiments_paper/n_15/set_9/triangulation/t_9 15 146 38623 77341
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_12 16 159 41619 83147
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_13 19 479 119290 206011
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_14 16 152 39916 80922
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_15 16 202 50724 103442
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_16 12 61 14997 40170
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_17 15 81 21564 45131
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_18 14 110 27979 60161
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_19 8 3 851 2796
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_2 14 112 29004 64913
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_3 18 317 79940 152141
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_4 16 158 41200 80607
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_5 13 71 18294 46220
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_6 17 258 66776 124155
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_7 14 131 32991 74416
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_8 11 36 9042 24517
../data/random_experiments_paper/n_15/set_9/triangulation/t_11 ../data/random_experiments_paper/n_15/set_9/triangulation/t_9 19 429 109069 186083
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_13 19 599 148105 251150
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_14 12 50 13537 33038
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_15 13 70 18215 43603
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_16 13 97 24352 61246
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_17 11 22 6052 15984
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_18 16 336 85162 160712
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_19 9 7 1893 5991
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_2 12 59 15453 39464
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_3 7 2 666 2545
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_4 19 626 156227 265278
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_5 12 68 17634 45219
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_6 12 50 13236 32337
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_7 14 167 42345 94423
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_8 13 75 19071 46581
../data/random_experiments_paper/n_15/set_9/triangulation/t_12 ../data/random_experiments_paper/n_15/set_9/triangulation/t_9 16 253 65801 123363
../data/random_experiments_paper/n_15/set_9/triangulation/t_13 ../data/random_experiments_paper/n_15/set_9/triangulation/t_14 19 600 149721 255993
../data/random_experiments_paper/n_15/set_9/triangulation/t_13 ../data/random_experiments_paper/n_15/set_9/triangulation/t_15 13 81 20600 48460
../data/random_experiments_paper/n_15/set_9/triangulation/t_13 ../data/random_experiments_paper/n_15/set_9/triangulation/t_16 15 293 70690 155664
../data/random_experiments_paper/n_15/set_9/triangulation/t_13 ../data/random_experiments_paper/n_15/set_9/triangulation/t_17 22 970 232557 364219
../data/random_experiments_paper/n_15/set_9/triangulation/t_13 ../data/random_experiments_paper/n_15/set_9/triangulation/t_18 18 492 121228 213085
../data/random_experiments_paper/n_15/set_9/triangulation/t_13 ../data/random_experiments_paper/n_15/set_9/triangulation/t_19 19 568 140048 241189
../data/random_experiments_paper/n_15/set_9/triangulation/t_13 ../data/random_experiments_paper/n_15/set_9/triangulation/t_2 17 478 120146 219890
../data/random_experiments_paper/n_15/set_9/triangulation/t_13 ../data/random_experiments_paper/n_15/set_9/triangulation/t_3 13 73 18810 43792
../data/random_experiments_paper/n_15/set_9/triangulation/t_13 ../data/random_experiments_paper/n_15/set_9/triangulation/t_4 19 475 119319 206057
../data/random_experiments_paper/n_15/set_9/triangulation/t_13 ../data/random_experiments_paper/n_15/set_9/triangulation/t_5 17 509 124484 235181
../data/random_experiments_paper/n_15/set_9/triangulation/t_13 ../data/random_experiments_paper/n_15/set_9/triangulation/t_6 18 471 118429 206043
